,Unnamed: 0.1,Unnamed: 0,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedInc
12121,12121,12217,13.0,5.98,1.52,846.0,3.13,33.46,-116.99,2.83
13790,13790,13902,19.0,5.82,1.12,758.0,2.36,34.16,-116.44,2.8929
17068,17068,17213,50.0,7.37,1.15,1256.0,2.84,34.44,-119.72,6.3997
19708,19708,19880,10.0,3.84,1.08,927.0,3.38,36.33,-119.28,0.78
14418,14418,14534,14.0,4.99,1.19,1205.0,3.09,32.93,-117.14,4.2109
13851,13851,13964,19.0,29.25,5.63,441.0,2.38,34.24,-116.86,3.1324
10018,10018,10092,31.0,4.46,0.97,841.0,2.55,33.93,-117.96,3.46
4357,4357,4386,41.0,3.85,0.99,1069.0,2.94,34.08,-118.26,2.4375
4552,4552,4583,25.0,1.65,1.14,3723.0,3.59,34.06,-118.27,1.3241
13950,13950,14064,15.0,4.13,1.12,1800.0,2.79,32.75,-117.12,2.1394
4070,4070,4097,46.0,6.31,1.0,500.0,1.94,34.15,-118.41,6.083
2854,2854,2868,33.0,4.79,1.05,2352.0,3.34,35.37,-118.94,2.0643
8707,8707,8772,33.0,5.53,1.18,987.0,2.49,33.8,-118.34,5.0951
6200,6200,6249,33.0,4.98,1.01,1467.0,4.69,34.05,-117.98,4.1429
6714,6714,6764,20.0,3.69,1.08,2622.0,2.81,34.09,-118.14,2.918
1923,1923,1933,5.0,5.97,1.12,2651.0,2.76,38.69,-120.99,4.1163
16092,16092,16225,38.0,5.64,1.02,1351.0,2.41,37.97,-121.33,3.5404
20309,20309,20487,5.0,8.32,1.12,2440.0,3.32,34.3,-118.67,7.9013
2471,2471,2485,10.0,5.12,1.08,1335.0,2.71,36.13,-120.37,3.2639
16499,16499,16636,16.0,6.15,1.1,1325.0,2.08,35.31,-120.82,2.5172
2457,2457,2470,20.0,5.39,1.01,1319.0,3.67,36.58,-119.9,2.4814
5907,5907,5953,33.0,5.66,1.02,1269.0,3.01,34.13,-117.86,4.636
15386,15386,15512,15.0,7.35,1.14,1656.0,3.86,33.19,-117.11,5.0461
1613,1613,1618,26.0,8.13,1.03,1486.0,2.98,37.81,-122.12,7.6717
5987,5987,6034,34.0,5.32,0.96,2716.0,3.58,34.07,-117.73,4.1339
20116,20116,20291,35.0,6.04,1.08,3295.0,4.65,34.17,-119.19,4.2583
20209,20209,20384,24.0,6.35,1.01,1898.0,3.27,34.18,-118.94,5.9224
9345,9345,9415,52.0,4.32,1.01,809.0,1.61,37.86,-122.49,4.5398
5283,5283,5323,20.0,4.16,1.08,2492.0,1.74,34.05,-118.44,4.1141
19224,19224,19384,16.0,4.85,1.03,601.0,2.48,37.76,-120.87,1.7143
14832,14832,14953,26.0,8.23,1.05,838.0,2.8,32.76,-116.97,5.9878
12054,12054,12150,24.0,5.02,1.09,1990.0,1.73,33.7,-117.19,1.9014
291,291,291,48.0,5.43,1.08,446.0,2.48,37.77,-122.16,4.7708
12791,12791,12893,23.0,4.77,1.02,1132.0,2.21,38.65,-121.33,2.6266
15305,15305,15431,26.0,4.63,1.1,989.0,2.69,33.2,-117.24,2.5119
17325,17325,17471,22.0,7.62,0.99,1479.0,3.23,34.46,-119.81,7.1687
2759,2759,2773,12.0,5.82,1.47,37.0,2.18,33.28,-115.95,1.8958
850,850,851,24.0,5.34,0.98,1488.0,3.83,37.6,-122.03,4.5721
746,746,747,40.0,4.94,1.15,766.0,2.83,37.66,-122.09,3.4722
8624,8624,8688,34.0,5.04,1.02,601.0,2.83,33.87,-118.34,4.6406
11124,11124,11214,32.0,4.96,1.08,1331.0,4.69,33.82,-117.91,3.7014
2682,2682,2696,14.0,4.89,1.03,867.0,3.32,32.82,-115.37,1.9375
1432,1432,1434,44.0,5.78,1.16,498.0,2.29,37.98,-122.03,3.4531
5466,5466,5508,43.0,4.73,1.02,782.0,2.58,33.99,-118.44,4.3333
13232,13232,13337,27.0,5.57,1.0,321.0,3.12,34.04,-117.68,3.9107
7711,7711,7770,36.0,5.38,1.01,990.0,3.69,33.91,-118.09,4.0517
8873,8873,8938,41.0,5.66,1.17,1047.0,2.19,34.01,-118.47,4.4211
6307,6307,6357,15.0,4.1,1.1,1839.0,2.1,34.14,-117.97,2.6014
9238,9238,9305,18.0,4.32,1.11,1395.0,1.93,38.0,-122.55,3.9265
620,620,621,52.0,5.33,0.99,620.0,2.12,37.73,-122.17,3.7159
18966,18966,19122,23.0,5.18,1.04,1852.0,2.38,38.25,-122.65,3.402
2002,2002,2013,43.0,4.73,1.08,233.0,3.11,36.71,-119.83,2.4167
6159,6159,6208,33.0,6.93,1.09,578.0,3.01,34.06,-117.9,5.6406
5159,5159,5197,30.0,4.87,1.1,1406.0,3.88,33.94,-118.27,1.449
3315,3315,3332,23.0,7.12,1.37,92.0,2.24,38.9,-122.6,2.9583
10464,10464,10543,29.0,5.35,1.03,3985.0,3.77,33.68,-117.7,2.8192
2825,2825,2839,36.0,6.26,1.04,937.0,3.09,35.41,-118.97,3.996
5,5,5,52.0,4.76,1.1,413.0,2.14,37.85,-122.25,4.0368
12616,12616,12717,36.0,7.46,0.96,414.0,2.76,38.6,-121.37,5.8336
4417,4417,4447,52.0,4.03,0.99,1848.0,4.21,34.07,-118.21,2.4135
19234,19234,19395,10.0,4.5,1.17,295.0,3.14,37.77,-120.85,1.3583
14346,14346,14462,26.0,5.12,1.25,608.0,2.27,32.85,-117.27,4.425
15220,15220,15344,18.0,6.03,1.23,2051.0,4.16,33.21,-117.35,2.675
19169,19169,19327,37.0,5.21,1.09,1137.0,2.4,38.49,-122.91,3.6343
4335,4335,4364,48.0,4.56,1.01,1421.0,2.52,34.1,-118.26,3.6579
18122,18122,18274,30.0,7.34,1.06,787.0,2.83,37.35,-122.06,8.758
16669,16669,16808,37.0,3.08,0.84,658.0,2.92,37.66,-122.41,4.6103
16091,16091,16224,36.0,5.72,1.06,1746.0,3.21,37.98,-121.33,3.4625
14530,14530,14647,9.0,4.77,1.14,248.0,1.86,32.77,-117.19,3.8571
19113,19113,19271,23.0,6.38,0.97,555.0,2.28,38.44,-122.82,4.6792
16873,16873,17014,33.0,5.32,0.97,1837.0,2.38,37.52,-122.29,5.3506
15921,15921,16053,52.0,5.47,1.0,1015.0,3.01,37.76,-122.48,4.1397
11536,11536,11630,17.0,5.97,1.12,770.0,2.48,33.82,-118.03,5.6093
2716,2716,2730,25.0,3.74,1.07,1193.0,3.4,32.8,-115.56,2.1979
11922,11922,12017,31.0,5.94,1.2,1504.0,3.53,33.92,-117.5,2.9821
2305,2305,2318,23.0,4.66,1.0,1885.0,2.49,36.83,-119.7,2.5904
9391,9391,9461,24.0,5.19,1.06,588.0,2.15,39.5,-123.79,2.325
7808,7808,7869,32.0,3.23,1.07,1981.0,2.07,33.88,-118.13,2.2027
15953,15953,16085,37.0,5.95,0.95,530.0,2.26,37.73,-122.49,3.9219
15346,15346,15472,19.0,5.02,1.03,1663.0,4.13,33.14,-117.2,3.8147
11297,11297,11388,22.0,6.87,1.01,1598.0,3.06,33.65,-117.98,6.5501
5588,5588,5633,18.0,2.09,1.01,429.0,2.28,33.75,-118.28,1.8393
15071,15071,15194,8.0,7.53,0.96,1536.0,3.43,32.99,-117.01,8.4284
1246,1246,1247,10.0,5.43,1.27,154.0,3.14,39.1,-122.33,2.25
14064,14064,14178,36.0,5.44,1.06,1268.0,2.82,32.71,-117.07,2.5682
17141,17141,17287,34.0,6.47,1.14,705.0,2.74,34.35,-119.74,5.0
8107,8107,8170,36.0,5.66,0.99,721.0,2.45,33.81,-118.12,4.6875
3174,3174,3190,7.0,4.65,0.82,327.0,3.17,36.29,-119.8,5.1728
3608,3608,3628,35.0,5.87,1.09,1531.0,3.84,34.24,-118.44,3.725
3474,3474,3494,17.0,5.35,1.04,523.0,1.94,34.27,-118.47,2.7353
16056,16056,16189,52.0,3.66,1.09,1025.0,2.33,37.97,-121.29,1.2962
2967,2967,2982,21.0,4.5,1.03,1627.0,2.39,35.33,-119.03,2.7083
9340,9340,9410,24.0,5.82,1.08,75.0,1.97,37.9,-122.56,5.1292
2848,2848,2862,10.0,4.7,1.01,1398.0,1.83,35.4,-118.91,2.569
16620,16620,16759,29.0,6.89,0.99,455.0,2.99,37.71,-122.48,6.1278
11966,11966,12061,27.0,6.42,1.03,939.0,3.38,33.87,-117.57,5.1929
4125,4125,4153,52.0,3.65,0.93,791.0,4.25,34.11,-118.2,4.0625
18746,18746,18899,52.0,4.59,1.14,1519.0,2.45,38.11,-122.25,2.1976
5015,5015,5050,11.0,3.72,0.93,625.0,1.86,34.02,-118.33,0.8702
8731,8731,8796,22.0,7.99,1.05,2808.0,2.97,33.77,-118.41,10.06
7103,7103,7157,45.0,5.53,1.17,302.0,5.03,34.04,-118.16,3.1895
3369,3369,3388,19.0,5.81,1.04,3963.0,2.48,34.22,-118.35,5.997
13560,13560,13669,30.0,5.2,1.06,1784.0,3.11,34.08,-117.25,2.45
9387,9387,9457,19.0,6.44,1.5,515.0,2.27,39.83,-123.84,1.5278
6681,6681,6731,44.0,7.46,1.03,754.0,2.93,34.13,-118.1,12.4237
12331,12331,12431,13.0,3.88,1.16,1978.0,4.48,33.53,-116.17,2.1287
19085,19085,19242,23.0,4.76,1.04,1052.0,2.0,38.52,-122.78,2.4922
8938,8938,9004,20.0,7.62,1.03,5452.0,2.91,34.13,-118.6,9.1232
4959,4959,4993,44.0,6.84,1.44,789.0,3.17,33.99,-118.31,1.7083
1171,1171,1172,18.0,5.47,1.08,974.0,2.53,39.5,-121.62,1.6346
7263,7263,7318,30.0,3.08,0.98,3259.0,4.23,33.98,-118.2,2.1964
8433,8433,8497,38.0,3.46,0.99,1131.0,2.79,33.9,-118.31,3.5417
10801,10801,10885,15.0,5.15,1.09,1510.0,2.43,33.7,-117.92,4.2708
1243,1243,1244,17.0,5.64,1.05,3266.0,2.86,39.15,-121.99,2.7137
14383,14383,14499,15.0,4.05,1.02,510.0,1.72,32.86,-117.23,3.6083
5123,5123,5159,39.0,4.67,1.17,697.0,3.69,33.96,-118.28,1.8472
7771,7771,7831,20.0,4.31,1.11,1855.0,2.8,33.9,-118.15,2.809
4323,4323,4352,37.0,8.66,1.43,100.0,2.13,34.1,-118.37,15.0001
8821,8821,8886,37.0,4.41,0.98,1468.0,1.59,34.03,-118.51,3.8571
2930,2930,2945,21.0,4.0,1.06,511.0,4.12,35.35,-118.98,1.7614
12997,12997,13101,19.0,6.88,1.02,1320.0,3.27,38.44,-121.27,5.8831
7830,7830,7891,17.0,4.59,1.03,1422.0,2.71,33.88,-118.07,4.2619
20263,20263,20441,24.0,7.21,1.03,1834.0,3.25,34.26,-118.78,6.0487
17285,17285,17431,27.0,4.2,1.1,1544.0,2.93,34.65,-120.45,1.9257
8904,8904,8969,36.0,5.4,0.94,591.0,2.6,33.99,-118.4,5.4663
13412,13412,13521,20.0,6.17,0.96,543.0,2.89,34.24,-117.41,5.2072
355,355,355,46.0,6.05,1.02,881.0,2.92,37.76,-122.16,4.6696
7623,7623,7682,33.0,4.4,0.97,1205.0,3.6,33.93,-118.1,3.1397
1954,1954,1965,22.0,4.98,1.1,615.0,2.48,38.76,-120.6,3.0217
7972,7972,8034,48.0,6.47,1.0,881.0,3.01,33.84,-118.13,6.3364
2302,2302,2315,20.0,6.98,1.1,786.0,3.28,36.86,-119.69,4.0
11406,11406,11497,13.0,7.14,0.99,2429.0,3.38,33.67,-118.07,9.5268
14505,14505,14622,34.0,4.88,0.95,1594.0,3.1,32.78,-117.16,3.7381
8075,8075,8138,36.0,5.61,1.0,702.0,2.8,33.83,-118.1,4.875
2140,2140,2151,37.0,4.99,1.04,1143.0,2.61,36.78,-119.78,1.9784
2207,2207,2218,14.0,7.05,0.97,1408.0,3.33,36.83,-119.82,5.3241
18634,18634,18787,16.0,5.4,1.07,1801.0,2.74,40.47,-122.43,2.1496
7889,7889,7951,34.0,6.23,1.07,1385.0,3.59,33.86,-118.15,4.4934
14166,14166,14282,32.0,3.67,1.04,1784.0,2.98,32.72,-117.13,1.901
18792,18792,18947,3.0,6.66,1.13,3238.0,3.07,38.28,-122.0,4.962
15198,15198,15322,32.0,5.39,0.95,700.0,3.02,33.2,-117.35,3.9875
4668,4668,4701,52.0,3.18,1.06,1594.0,1.6,34.07,-118.34,3.1766
178,178,178,52.0,4.64,1.12,772.0,3.0,37.8,-122.23,2.3833
18513,18513,18665,23.0,4.82,1.12,1423.0,2.14,36.99,-121.96,2.7375
16297,16297,16433,48.0,8.13,1.17,240.0,3.48,38.11,-121.23,3.6312
9465,9465,9536,17.0,5.05,1.03,1764.0,3.51,37.43,-120.79,2.8519
3179,3179,3195,20.0,6.1,1.08,1579.0,3.95,36.31,-119.73,2.8281
11020,11020,11110,13.0,3.66,1.1,1672.0,3.87,33.85,-117.89,3.2303
9520,9520,9591,21.0,6.69,1.03,618.0,3.14,37.32,-120.45,4.8214
12101,12101,12197,10.0,5.6,1.11,2082.0,2.85,33.6,-117.36,3.2258
8211,8211,8274,25.0,4.04,1.16,2178.0,2.0,33.77,-118.17,3.0503
18537,18537,18689,19.0,5.7,1.04,2790.0,4.6,36.96,-121.75,4.7569
9641,9641,9714,26.0,5.77,1.02,2780.0,2.79,36.67,-121.68,5.0
15202,15202,15326,15.0,4.61,1.06,1827.0,2.3,33.19,-117.33,2.9716
13846,13846,13959,23.0,11.23,2.88,1350.0,2.38,34.24,-116.91,1.6336
9826,9826,9899,19.0,6.64,1.4,139.0,1.74,38.29,-122.28,1.9875
13643,13643,13753,24.0,6.07,1.07,1141.0,2.41,34.05,-117.17,4.2059
8114,8114,8177,36.0,5.26,0.98,838.0,2.55,33.8,-118.09,4.4831
14945,14945,15068,37.0,4.51,0.86,671.0,2.41,32.78,-116.97,3.7019
9370,9370,9440,11.0,6.99,1.44,890.0,2.59,37.64,-120.31,3.0
238,238,238,45.0,4.46,1.12,1530.0,3.23,37.79,-122.21,2.4167
4875,4875,4909,21.0,3.59,1.02,1505.0,4.11,34.02,-118.27,2.319
6190,6190,6239,34.0,5.63,1.08,2786.0,4.38,34.06,-117.97,4.0469
1323,1323,1324,51.0,4.9,1.13,1831.0,3.01,38.03,-121.9,2.0034
14455,14455,14571,33.0,5.65,1.03,1954.0,2.31,32.81,-117.21,4.3862
8080,8080,8143,36.0,6.17,1.06,899.0,3.05,33.83,-118.11,4.918
20145,20145,20320,36.0,5.05,0.96,2965.0,4.27,34.25,-119.15,4.0878
14484,14484,14601,35.0,6.7,1.1,532.0,2.94,32.81,-117.16,3.6806
2330,2330,2343,15.0,6.54,1.01,1687.0,3.34,36.82,-119.69,4.81
5392,5392,5434,33.0,5.35,1.05,1280.0,2.51,34.01,-118.42,4.7083
6091,6091,6140,20.0,4.41,1.06,1573.0,3.36,34.07,-117.97,3.2
10789,10789,10873,31.0,3.89,1.02,1690.0,5.61,33.73,-117.9,3.2639
13921,13921,14035,16.0,3.72,1.11,2592.0,1.59,32.74,-117.14,2.5553
10402,10402,10480,13.0,7.7,0.99,1432.0,3.32,33.59,-117.69,7.9283
19636,19636,19808,30.0,6.06,1.14,1368.0,3.02,36.54,-119.12,2.9828
9921,9921,9994,10.0,6.04,0.98,1168.0,2.3,39.13,-121.05,4.4375
5427,5427,5469,37.0,3.38,1.13,1082.0,1.7,33.99,-118.47,3.4071
7735,7735,7794,37.0,5.12,1.15,981.0,4.36,33.89,-118.08,3.2857
10435,10435,10514,3.0,5.77,1.13,3214.0,2.51,33.52,-117.69,4.538
14999,14999,15122,32.0,6.13,0.97,778.0,2.97,32.84,-116.94,4.5278
19844,19844,20017,11.0,6.2,1.09,1402.0,3.38,36.09,-119.06,3.6786
164,164,164,42.0,4.06,1.05,1715.0,1.69,37.8,-122.25,2.9345
17902,17902,18053,25.0,8.72,1.06,604.0,3.02,37.25,-121.99,10.7582
3451,3451,3471,18.0,4.46,1.03,3401.0,3.56,34.29,-118.47,4.2935
9165,9165,9232,11.0,5.59,1.0,2374.0,3.53,37.0,-120.09,3.4598
2959,2959,2974,4.0,7.36,1.0,3121.0,3.46,35.33,-119.1,6.759
15498,15498,15626,52.0,4.74,1.14,437.0,1.61,37.8,-122.41,6.3245
13247,13247,13352,15.0,6.35,1.06,2240.0,3.61,34.03,-117.62,4.8311
2467,2467,2481,29.0,5.85,1.17,218.0,2.2,36.18,-120.43,2.1458
18955,18955,19111,49.0,5.36,1.08,1061.0,2.47,38.23,-122.64,4.075
19440,19440,19609,38.0,5.12,0.95,1272.0,2.68,37.47,-121.14,2.8833
20126,20126,20301,27.0,3.21,1.05,1904.0,2.94,34.15,-119.2,1.4773
2070,2070,2081,46.0,4.05,1.04,924.0,1.7,36.76,-119.82,1.4028
19668,19668,19840,35.0,5.13,1.13,1475.0,4.48,36.5,-119.26,2.5719
12823,12823,12925,21.0,6.37,1.06,1818.0,3.03,38.66,-121.3,3.712
12947,12947,13051,17.0,5.75,1.05,6544.0,2.77,38.61,-121.29,3.9727
9145,9145,9212,37.0,5.44,1.06,858.0,3.12,37.04,-120.35,2.9306
16313,16313,16449,40.0,4.06,1.12,576.0,2.52,38.14,-121.27,2.125
16357,16357,16493,21.0,5.75,0.95,1021.0,2.84,38.03,-121.09,4.517
5551,5551,5596,28.0,4.45,1.18,788.0,5.51,33.8,-118.24,3.6161
15055,15055,15178,15.0,5.41,1.11,1283.0,2.3,33.03,-117.08,3.3724
6688,6688,6738,41.0,5.67,0.99,807.0,2.86,34.12,-118.08,5.5067
14735,14735,14854,35.0,5.25,1.19,1723.0,2.82,32.67,-117.07,1.8977
17737,17737,17887,24.0,5.39,0.96,3795.0,3.91,37.39,-121.95,5.4228
3367,3367,3386,36.0,4.98,1.16,688.0,2.64,34.25,-118.3,3.1523
5936,5936,5982,21.0,3.96,1.07,4369.0,2.15,34.1,-117.75,3.2756
14169,14169,14285,19.0,3.72,1.21,1048.0,2.91,32.72,-117.13,1.975
20379,20379,20559,30.0,6.42,0.99,981.0,2.42,38.67,-121.79,4.7222
12596,12596,12697,36.0,5.77,0.91,613.0,2.67,38.6,-121.42,3.8672
10571,10571,10651,29.0,5.95,1.28,1070.0,1.77,33.51,-117.77,4.4464
15322,15322,15448,19.0,6.02,1.02,1646.0,2.97,33.18,-117.24,5.0195
18837,18837,18992,11.0,6.66,1.01,1331.0,3.12,38.41,-122.0,4.945
18975,18975,19131,35.0,6.36,1.04,1668.0,2.69,38.26,-122.73,4.385
6985,6985,7038,20.0,4.11,1.02,1407.0,3.03,33.96,-118.09,2.7647
7264,7264,7319,30.0,3.58,1.05,2055.0,3.85,33.97,-118.2,2.3917
7223,7223,7277,41.0,2.75,0.94,2312.0,4.27,33.99,-118.25,1.3963
15595,15595,15724,52.0,5.34,1.2,1703.0,2.59,37.78,-122.44,2.8654
15815,15815,15947,52.0,4.75,1.02,2101.0,2.98,37.72,-122.43,3.0107
2997,2997,3012,18.0,5.96,1.39,1338.0,2.43,34.83,-118.95,2.9891
18638,18638,18791,20.0,5.63,1.19,512.0,2.44,40.75,-122.56,1.7935
893,893,894,31.0,6.19,0.93,1067.0,2.6,37.54,-121.94,6.7599
10761,10761,10844,26.0,6.4,1.0,1333.0,3.4,33.67,-117.9,6.1601
19366,19366,19530,45.0,5.74,1.01,839.0,2.52,37.64,-120.98,3.1397
3296,3296,3313,17.0,10.05,2.34,889.0,2.15,39.01,-122.75,3.4187
7164,7164,7218,40.0,3.7,1.07,2682.0,4.51,34.03,-118.16,2.359
4345,4345,4374,49.0,4.03,1.07,1066.0,2.43,34.1,-118.28,3.0958
8870,8870,8935,22.0,3.66,1.02,1268.0,1.33,33.99,-118.5,3.2609
18578,18578,18731,19.0,5.09,1.03,1952.0,2.64,40.55,-122.41,3.0954
2491,2491,2505,29.0,5.43,1.02,883.0,3.07,36.84,-120.44,2.8182
11789,11789,11883,29.0,4.57,1.17,2027.0,8.01,33.97,-117.38,1.6389
15933,15933,16065,49.0,5.44,1.0,1052.0,2.6,37.75,-122.48,4.4375
940,940,941,16.0,5.12,0.98,3038.0,3.49,37.54,-122.03,5.0739
353,353,353,47.0,5.39,1.14,597.0,3.23,37.75,-122.17,3.1587
18221,18221,18373,18.0,6.91,0.98,2893.0,2.76,37.22,-121.86,6.9508
329,329,329,44.0,4.03,0.88,435.0,3.2,37.73,-122.18,2.1111
10180,10180,10256,28.0,4.64,1.07,1682.0,2.99,33.88,-117.87,3.6417
6848,6848,6901,33.0,4.13,0.98,664.0,3.35,34.04,-118.15,2.1944
703,703,704,5.0,4.78,1.18,2240.0,2.83,37.63,-122.05,3.2829
18042,18042,18194,32.0,3.72,0.96,1321.0,2.6,37.38,-122.02,3.2574
880,880,881,20.0,5.23,1.05,3288.0,2.66,37.56,-121.99,4.3393
16765,16765,16904,30.0,3.28,1.02,2129.0,1.39,37.58,-122.35,3.3469
2975,2975,2990,35.0,5.59,1.44,870.0,3.09,35.32,-118.99,1.6575
20043,20043,20217,36.0,6.07,1.01,951.0,2.58,34.28,-119.25,5.2261
1457,1457,1459,26.0,6.37,1.0,1316.0,3.06,37.97,-121.98,5.2442
19057,19057,19214,26.0,3.79,1.05,855.0,1.61,38.45,-122.7,1.125
16140,16140,16274,28.0,4.42,1.06,782.0,3.59,37.94,-121.25,2.3269
7987,7987,8049,45.0,5.96,1.07,880.0,2.6,33.83,-118.17,4.1023
5799,5799,5845,13.0,3.83,1.07,4293.0,2.29,34.18,-118.3,3.0973
926,926,927,13.0,7.08,0.98,2759.0,3.63,37.47,-121.91,6.868
4172,4172,4201,39.0,3.45,1.05,1161.0,3.49,34.11,-118.24,2.2167
1820,1820,1830,43.0,5.86,1.13,900.0,2.49,37.92,-122.31,4.1587
4321,4321,4350,42.0,5.77,1.02,1863.0,1.95,34.11,-118.37,8.5842
2635,2635,2649,42.0,4.72,1.1,1300.0,2.58,40.5,-124.1,1.7574
19129,19129,19287,35.0,5.64,1.03,1293.0,2.79,38.39,-122.77,2.75
15540,15540,15669,52.0,3.53,1.05,714.0,1.59,37.8,-122.44,3.2447
3971,3971,3995,29.0,5.78,0.98,1471.0,2.51,34.17,-118.58,6.2064
4731,4731,4765,38.0,4.37,1.01,1019.0,2.74,34.04,-118.35,2.3687
10939,10939,11026,30.0,6.46,1.04,2271.0,3.11,33.8,-117.83,5.8622
17020,17020,17165,34.0,6.44,1.0,600.0,2.48,37.36,-122.22,8.7382
272,272,272,52.0,5.63,1.02,555.0,2.92,37.78,-122.19,3.7262
6846,6846,6899,40.0,4.77,1.03,881.0,2.91,34.04,-118.13,3.1083
13329,13329,13438,15.0,5.12,1.01,3208.0,3.27,34.08,-117.44,3.6025
14532,14532,14649,30.0,3.9,1.12,77.0,1.92,32.77,-117.2,3.2679
8995,8995,9061,17.0,4.31,1.2,1571.0,2.26,34.68,-118.16,2.5902
18836,18836,18991,12.0,7.3,1.1,1035.0,3.22,38.44,-122.01,4.9773
4702,4702,4735,47.0,5.21,1.01,724.0,2.33,34.05,-118.39,5.7509
1210,1210,1211,34.0,5.59,1.14,1150.0,2.34,38.09,-120.56,2.3654
16481,16481,16617,23.0,5.96,1.27,629.0,2.25,35.39,-120.86,2.7344
17465,17465,17611,35.0,6.84,0.96,800.0,2.5,37.29,-121.92,7.6659
5754,5754,5800,7.0,3.21,1.04,1892.0,2.94,34.15,-118.24,1.7301
16789,16789,16928,42.0,4.38,1.04,2377.0,4.04,37.57,-122.32,3.2891
3089,3089,3105,18.0,6.56,0.97,1777.0,2.69,35.63,-117.68,6.0653
8765,8765,8830,38.0,4.37,1.11,547.0,1.77,34.09,-118.37,3.2159
7566,7566,7625,33.0,5.3,1.05,1484.0,4.67,33.86,-118.27,4.3527
11348,11348,11439,17.0,7.13,1.01,836.0,2.9,33.61,-117.98,6.8939
4034,4034,4060,22.0,4.07,1.06,3303.0,1.72,34.16,-118.45,3.6171
852,852,853,16.0,5.35,1.09,2530.0,3.1,37.59,-122.03,4.6786
18615,18615,18768,23.0,6.56,1.12,1006.0,2.98,40.51,-122.24,4.559
13574,13574,13683,6.0,4.88,1.24,1301.0,2.67,34.14,-117.24,3.016
19711,19711,19883,33.0,5.58,1.02,1245.0,3.16,36.34,-119.19,2.73
22,22,22,52.0,5.1,1.13,1015.0,2.12,37.84,-122.27,1.725
10426,10426,10505,5.0,7.68,1.46,616.0,2.5,33.43,-117.72,3.8992
20159,20159,20334,11.0,5.87,1.05,2760.0,2.8,34.23,-119.01,4.693
3301,3301,3318,20.0,6.29,1.29,647.0,2.56,39.05,-122.86,2.5326
17890,17890,18041,46.0,5.66,1.07,3728.0,2.09,37.22,-121.98,5.2321
9719,9719,9792,20.0,6.2,1.09,3083.0,1.9,36.55,-121.87,5.1506
3682,3682,3703,33.0,3.66,1.02,1345.0,2.69,34.18,-118.37,3.1629
602,602,603,29.0,4.17,1.12,1021.0,1.85,37.69,-122.07,2.5362
12731,12731,12832,32.0,6.27,1.02,1019.0,3.01,38.68,-121.42,3.725
911,911,912,26.0,5.35,1.04,852.0,2.39,37.54,-122.0,5.8325
3674,3674,3695,17.0,2.67,1.06,3950.0,4.06,34.2,-118.39,2.0348
12243,12243,12341,28.0,8.65,1.62,676.0,1.95,33.84,-116.55,5.7613
15923,15923,16055,52.0,4.95,0.82,708.0,2.54,37.76,-122.49,5.8096
4190,4190,4219,45.0,4.84,1.0,633.0,1.91,34.11,-118.28,3.1445
5183,5183,5222,28.0,4.49,1.21,1799.0,3.78,33.95,-118.25,1.5427
12975,12975,13079,11.0,5.63,0.99,1701.0,3.38,38.55,-121.34,4.1447
15395,15395,15521,33.0,3.15,0.94,612.0,3.48,33.13,-117.07,2.1786
16130,16130,16263,44.0,4.48,1.01,677.0,3.7,37.95,-121.26,1.725
1147,1147,1148,15.0,5.01,1.06,1229.0,2.47,39.52,-121.36,2.3917
20184,20184,20359,9.0,7.39,0.97,1039.0,3.24,34.17,-118.95,7.6016
17342,17342,17488,16.0,3.22,1.05,793.0,1.81,34.44,-119.82,3.6034
7475,7475,7533,31.0,3.61,0.97,841.0,5.32,33.91,-118.22,2.6154
7973,7973,8035,45.0,5.58,1.06,890.0,2.6,33.84,-118.14,4.575
17273,17273,17419,31.0,5.33,1.19,816.0,3.02,34.65,-120.47,2.4583
362,362,362,28.0,7.28,1.02,329.0,3.02,37.75,-122.12,7.6923
8003,8003,8065,45.0,5.99,1.04,800.0,2.65,33.83,-118.17,4.8693
5528,5528,5572,35.0,5.46,0.99,1083.0,2.93,33.86,-118.3,5.1727
71,71,71,46.0,3.38,1.07,582.0,2.1,37.81,-122.29,0.7286
17535,17535,17683,14.0,5.12,1.01,2472.0,2.05,37.29,-121.86,4.1444
5068,5068,5103,50.0,5.87,1.04,892.0,2.84,33.95,-118.3,3.1346
11633,11633,11727,22.0,6.75,1.67,919.0,2.69,39.24,-120.02,3.0057
10952,10952,11039,22.0,8.94,1.05,1181.0,3.33,33.82,-117.82,8.3637
13027,13027,13131,27.0,4.79,1.06,1703.0,3.29,38.25,-121.3,2.5727
9960,9960,10033,30.0,5.01,1.04,1033.0,2.36,39.22,-121.08,2.1419
3392,3392,3411,24.0,6.04,1.06,3566.0,4.59,34.28,-118.39,4.4818
3067,3067,3083,23.0,6.42,1.42,1097.0,2.23,35.75,-118.44,2.6288
10076,10076,10151,13.0,5.8,1.02,1010.0,3.23,33.9,-117.92,6.3489
11947,11947,12042,22.0,5.56,1.03,1869.0,2.88,33.91,-117.48,4.2207
15725,15725,15856,52.0,4.86,1.33,124.0,2.43,37.76,-122.38,1.4886
18715,18715,18868,44.0,5.3,1.06,1057.0,2.48,38.1,-122.22,3.1204
1267,1267,1268,36.0,5.7,1.07,861.0,2.87,37.94,-121.7,2.8828
551,551,552,52.0,7.03,0.98,411.0,2.39,37.77,-122.26,3.3571
