,Unnamed: 0,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedInc,MedHouseVal
9643,9716,6.0,4.47,1.05,7249.0,3.05,36.69,-121.66,3.7912,1.689
9644,9717,28.0,5.04,1.13,705.0,3.39,36.85,-121.79,2.7321,1.5
9645,9718,37.0,6.62,1.02,266.0,4.16,36.87,-121.77,3.3472,2.938
9646,9719,23.0,3.33,1.0,3074.0,4.28,36.9,-121.73,2.5195,1.369
9647,9720,16.0,6.11,1.04,1103.0,4.01,36.9,-121.71,4.6125,2.538
9648,9721,13.0,6.56,1.02,405.0,3.19,36.9,-121.68,5.2729,3.229
9649,9722,15.0,5.71,1.0,1531.0,3.35,36.89,-121.66,5.5148,2.535
9650,9723,28.0,5.09,0.94,1017.0,3.58,36.83,-121.76,3.6693,2.11
9651,9724,28.0,5.74,1.24,703.0,4.88,36.86,-121.73,4.4271,1.757
9652,9725,19.0,5.14,1.13,2332.0,4.74,36.88,-121.71,3.7766,1.77
9653,9726,22.0,5.74,1.22,887.0,3.91,36.85,-121.73,3.6607,2.063
9654,9727,19.0,5.58,1.03,1551.0,3.45,36.84,-121.7,4.9107,2.319
9655,9728,20.0,6.12,1.0,1361.0,3.19,36.85,-121.65,4.5787,2.451
9656,9729,19.0,5.08,0.96,1309.0,3.07,36.8,-121.69,3.338,1.853
9657,9730,16.0,6.29,1.01,1799.0,2.94,36.79,-121.74,4.3814,2.453
9658,9731,18.0,5.53,1.06,1078.0,3.0,36.81,-121.72,3.2969,2.299
9659,9732,18.0,6.19,1.14,1454.0,3.17,36.81,-121.69,4.5272,2.21
9660,9733,17.0,6.12,1.02,1895.0,2.96,36.82,-121.66,5.0092,2.387
9661,9734,18.0,6.17,0.96,919.0,3.12,36.82,-121.64,4.1696,2.225
9662,9735,21.0,5.85,1.32,671.0,3.44,36.75,-121.76,3.8424,1.557
9663,9736,21.0,5.33,1.11,1306.0,3.04,36.77,-121.7,3.0347,2.272
9664,9737,27.0,3.23,1.01,2031.0,4.08,36.77,-121.76,2.3384,1.21
9665,9738,25.0,4.75,1.07,1678.0,4.3,36.77,-121.75,3.2937,1.353
9666,9739,32.0,4.47,1.03,1563.0,4.02,36.76,-121.75,2.7694,1.324
9667,9740,30.0,6.08,1.03,1372.0,3.18,36.74,-121.64,4.1696,1.75
9668,9741,18.0,6.07,1.03,2975.0,3.05,36.8,-121.64,4.5812,2.552
9669,9742,18.0,7.19,1.05,751.0,3.43,36.81,-121.6,5.2203,2.865
9670,9743,15.0,6.64,1.08,1150.0,3.48,36.77,-121.65,4.7969,2.275
9671,9744,12.0,4.4,1.03,12153.0,2.78,36.72,-121.68,3.2652,1.528
9672,9745,37.0,4.51,0.91,458.0,3.23,36.67,-121.7,3.3456,2.526
9673,9746,52.0,5.59,1.16,836.0,3.25,36.63,-121.62,3.6286,1.655
9674,9747,12.0,6.14,1.13,3918.0,3.56,36.7,-121.54,3.525,2.017
9675,9748,11.0,4.26,0.99,5982.0,5.41,36.69,-121.62,2.5986,1.357
9676,9749,12.0,3.44,0.97,767.0,5.15,36.69,-121.62,2.2667,0.729
9677,9750,19.0,7.06,1.2,681.0,2.52,36.62,-121.69,6.0332,2.449
9678,9751,19.0,7.05,1.05,1607.0,3.18,36.6,-121.7,5.0162,2.831
9679,9752,11.0,7.26,1.03,2327.0,2.87,36.58,-121.67,6.1551,2.918
9680,9753,34.0,5.34,1.01,362.0,2.62,36.55,-121.59,5.1788,2.7
9681,9754,21.0,6.66,0.99,1528.0,2.61,36.55,-121.7,7.6245,3.366
9682,9755,15.0,7.25,1.05,1596.0,2.87,36.52,-121.69,8.0922,3.901
9683,9756,14.0,3.98,1.02,1867.0,4.05,36.5,-121.43,2.3879,1.298
9684,9757,31.0,4.83,1.12,1468.0,4.33,36.51,-121.44,3.2219,1.147
9685,9758,29.0,3.83,1.14,1245.0,4.56,36.51,-121.45,1.775,1.125
9686,9759,13.0,4.69,1.08,2474.0,4.32,36.57,-121.42,2.8775,1.341
9687,9760,28.0,5.21,1.18,738.0,3.82,36.49,-121.48,1.9722,2.107
9688,9761,33.0,5.71,1.09,1264.0,2.44,36.49,-121.74,4.4209,2.746
9689,9762,27.0,6.46,1.05,1121.0,2.27,36.5,-121.73,5.6383,3.77
9690,9763,28.0,5.65,0.98,970.0,2.78,36.47,-121.74,4.25,2.791
9691,9764,19.0,5.02,1.12,1052.0,2.46,36.48,-121.7,3.5039,2.884
9692,9765,20.0,5.49,1.19,717.0,2.95,36.43,-121.62,4.7891,2.306
9693,9766,9.0,7.6,1.38,465.0,2.24,36.37,-121.66,6.1668,4.058
9694,9767,21.0,4.86,1.09,2630.0,4.66,36.42,-121.31,2.6629,1.027
9695,9768,20.0,3.86,0.99,1219.0,4.47,36.42,-121.32,3.0437,0.766
9696,9769,22.0,4.74,1.03,2546.0,4.12,36.43,-121.32,2.7153,1.143
9697,9770,40.0,3.17,0.99,902.0,4.6,36.43,-121.33,2.625,1.091
9698,9771,39.0,5.58,1.29,1449.0,3.53,36.38,-121.4,3.3289,1.906
9699,9772,23.0,4.58,1.17,1858.0,4.07,36.33,-121.23,3.0543,0.924
9700,9773,12.0,4.48,1.02,4601.0,4.32,36.32,-121.25,2.9184,1.005
9701,9774,30.0,3.65,1.02,164.0,4.1,36.32,-121.26,2.3,2.063
9702,9775,13.0,4.23,1.08,1534.0,3.95,36.33,-121.24,3.1222,1.255
9703,9776,33.0,6.45,1.18,792.0,3.02,36.34,-121.24,2.6648,1.646
9704,9777,16.0,5.91,1.63,1427.0,4.9,36.21,-121.12,2.1107,0.762
9705,9778,27.0,4.12,0.98,1156.0,3.23,36.21,-121.13,3.1929,1.379
9706,9779,30.0,4.23,1.18,1200.0,3.42,36.21,-121.13,1.7548,0.958
9707,9780,34.0,4.58,1.01,1810.0,3.31,36.21,-121.13,3.4821,1.137
9708,9781,16.0,4.28,1.02,1323.0,3.03,36.2,-121.13,2.9559,1.632
9709,9782,12.0,4.38,1.01,1971.0,3.93,36.24,-121.02,2.6801,1.0
9710,9783,12.0,5.63,1.07,2337.0,3.52,36.14,-121.2,3.9647,1.35
9711,9784,28.0,8.13,1.92,288.0,2.22,36.16,-121.39,3.0526,1.469
9712,9785,31.0,5.55,1.01,479.0,7.15,35.95,-121.32,3.5547,2.0
9713,9786,16.0,5.74,1.17,1479.0,2.76,35.94,-121.0,3.3724,1.146
9714,9787,29.0,6.1,1.23,1019.0,3.25,36.06,-120.79,2.4881,0.875
9715,9788,39.0,6.51,1.37,264.0,2.24,35.91,-120.51,5.3245,2.5
9716,9789,14.0,6.3,1.53,382.0,2.23,36.42,-121.91,3.7083,2.1
9717,9790,20.0,5.07,1.3,590.0,3.12,36.25,-121.84,2.6094,3.625
9718,9791,25.0,3.39,1.28,411.0,1.92,36.14,-121.62,3.2375,4.5
9719,9792,20.0,6.2,1.09,3083.0,1.9,36.55,-121.87,5.1506,3.875
9720,9793,22.0,4.8,1.0,886.0,2.43,36.54,-121.82,5.5469,3.788
9721,9794,18.0,6.81,1.05,803.0,2.35,36.53,-121.77,10.1854,4.26
9722,9795,18.0,7.29,1.23,1312.0,3.02,36.52,-121.84,6.5234,3.574
9723,9796,28.0,7.65,1.24,898.0,2.43,36.49,-121.88,5.8142,5.00001
9724,9797,42.0,6.6,1.23,1374.0,2.3,36.57,-121.92,4.174,3.944
9725,9798,39.0,7.68,1.17,1782.0,2.5,36.55,-121.91,5.7248,3.988
9726,9799,33.0,7.19,1.2,1670.0,2.26,36.54,-121.92,3.9792,4.68
9727,9800,40.0,6.23,1.32,643.0,1.89,36.56,-121.92,5.5164,3.691
9728,9801,30.0,7.09,1.52,628.0,1.64,36.55,-121.94,3.4048,4.871
9729,9802,39.0,5.12,1.28,749.0,1.79,36.56,-121.92,2.7039,3.64
9730,9803,37.0,7.3,1.4,490.0,1.63,36.55,-121.92,3.7852,4.658
9731,9804,44.0,8.42,1.53,693.0,1.67,36.55,-121.92,3.6,4.528
9732,9805,52.0,8.36,1.54,582.0,1.86,36.55,-121.92,3.275,5.00001
9733,9806,31.0,10.21,1.47,497.0,2.92,36.61,-121.95,6.3835,4.078
9734,9807,25.0,7.46,1.2,622.0,2.11,36.59,-121.93,5.0621,3.865
9735,9808,32.0,7.4,1.18,793.0,1.86,36.6,-121.95,7.1198,4.699
9736,9809,22.0,8.06,1.2,1108.0,2.51,36.59,-121.95,5.8505,4.171
9737,9810,23.0,8.1,1.14,1480.0,2.44,36.58,-121.94,6.777,5.0
9738,9811,28.0,11.63,1.51,569.0,2.1,36.57,-121.94,14.4113,5.00001
9739,9812,33.0,5.21,1.03,1704.0,2.57,36.6,-121.93,4.0154,2.257
9740,9813,29.0,4.93,1.07,1873.0,2.47,36.61,-121.92,3.1543,2.538
9741,9814,34.0,5.49,1.03,1063.0,2.48,36.62,-121.93,3.725,2.78
9742,9815,27.0,4.93,1.07,1229.0,1.99,36.61,-121.92,3.1359,2.68
9743,9816,39.0,5.27,1.05,406.0,2.46,36.62,-121.93,4.0313,2.538
9744,9817,52.0,5.38,1.05,403.0,2.23,36.62,-121.92,4.3281,2.365
9745,9818,52.0,5.44,1.04,425.0,2.31,36.62,-121.92,3.7614,2.417
9746,9819,47.0,4.83,1.07,948.0,2.53,36.62,-121.92,3.0379,2.493
9747,9820,52.0,4.88,1.02,657.0,2.24,36.62,-121.91,3.2865,2.401
9748,9821,52.0,4.64,1.06,391.0,2.09,36.62,-121.92,2.6713,2.346
9749,9822,52.0,4.95,1.06,578.0,2.03,36.62,-121.92,2.5625,2.354
9750,9823,52.0,5.13,1.13,313.0,2.2,36.62,-121.92,3.4327,2.545
9751,9824,40.0,5.62,1.18,504.0,2.19,36.62,-121.91,2.475,2.583
9752,9825,30.0,4.67,1.08,325.0,2.1,36.62,-121.91,3.3333,2.479
9753,9826,19.0,7.14,0.98,944.0,2.84,36.78,-121.71,5.9175,2.402
9754,9827,52.0,5.82,1.35,790.0,1.78,36.62,-121.92,2.5263,2.864
9755,9828,52.0,3.73,1.08,240.0,1.66,36.62,-121.91,3.5865,2.9
9756,9829,52.0,4.6,1.01,488.0,1.84,36.62,-121.91,3.7454,2.438
9757,9830,42.0,4.23,1.01,391.0,2.03,36.63,-121.91,2.1776,2.792
9758,9831,28.0,5.12,1.1,1582.0,2.03,36.63,-121.93,3.5147,3.139
9759,9832,33.0,5.29,1.04,638.0,1.94,36.63,-121.93,3.1912,3.198
9760,9833,40.0,5.98,1.07,406.0,2.26,36.63,-121.92,3.4943,3.111
9761,9834,41.0,5.73,1.08,428.0,2.34,36.63,-121.93,4.3571,2.875
9762,9835,36.0,5.22,1.04,349.0,2.08,36.63,-121.92,3.4167,3.391
9763,9836,20.0,3.57,1.08,971.0,1.89,36.63,-121.89,3.0383,2.173
9764,9837,29.0,4.5,1.09,1574.0,2.07,36.61,-121.9,2.9309,2.171
9765,9838,30.0,4.97,1.08,1519.0,2.74,36.61,-121.91,3.2952,2.346
9766,9839,27.0,4.71,1.02,831.0,2.42,36.61,-121.92,4.3,2.264
9767,9840,21.0,3.43,0.94,834.0,2.3,36.61,-121.92,2.4922,2.438
9768,9841,39.0,4.22,1.1,804.0,2.08,36.6,-121.9,2.4663,2.365
9769,9842,33.0,4.09,1.08,1234.0,2.05,36.6,-121.9,2.8727,2.25
9770,9843,45.0,5.24,0.96,944.0,2.2,36.6,-121.9,3.0625,2.603
9771,9844,42.0,5.86,1.11,1023.0,2.23,36.59,-121.9,4.6182,3.01
9772,9845,31.0,3.64,0.94,704.0,1.79,36.58,-121.9,3.1977,2.893
9773,9846,31.0,6.32,1.04,966.0,3.0,36.59,-121.91,4.6964,2.913
9774,9847,35.0,6.42,1.01,1110.0,2.73,36.6,-121.91,5.5519,3.295
9775,9848,17.0,7.1,1.17,1678.0,2.36,36.59,-121.91,6.2323,3.391
9776,9849,40.0,4.17,1.09,337.0,2.25,36.6,-121.89,2.7917,2.25
9777,9850,19.0,3.79,1.16,248.0,1.43,36.6,-121.89,1.2656,5.0
9778,9851,30.0,4.46,1.25,760.0,2.03,36.6,-121.88,2.5164,1.781
9779,9852,30.0,3.67,1.02,932.0,1.88,36.59,-121.88,2.6894,1.795
9780,9853,18.0,3.63,1.26,1042.0,1.4,36.59,-121.89,3.1364,1.5
9781,9854,32.0,6.88,0.98,262.0,2.3,36.59,-121.89,6.918,5.00001
9782,9855,29.0,5.43,0.96,3438.0,3.8,36.58,-121.88,4.0432,4.5
9783,9856,20.0,6.63,1.04,2668.0,2.79,36.58,-121.86,5.7578,3.477
9784,9857,13.0,8.35,1.14,1027.0,2.83,36.57,-121.81,6.9615,5.00001
9785,9858,21.0,4.21,1.04,688.0,1.79,36.61,-121.87,4.2109,2.788
9786,9859,31.0,3.47,0.95,762.0,2.53,36.6,-121.86,3.038,1.953
9787,9860,21.0,3.96,1.1,1985.0,2.16,36.6,-121.86,2.9085,1.563
9788,9861,33.0,4.86,1.06,633.0,2.18,36.6,-121.86,3.5568,1.912
9789,9862,21.0,3.61,1.06,1264.0,1.92,36.6,-121.85,2.5372,2.18
9790,9863,42.0,4.2,0.96,525.0,2.48,36.59,-121.85,3.3156,1.863
9791,9864,34.0,5.53,1.05,1661.0,2.39,36.59,-121.84,4.3269,2.213
9792,9865,27.0,4.76,1.08,3612.0,3.03,36.61,-121.83,3.0542,1.421
9793,9866,30.0,5.14,0.94,1491.0,2.79,36.6,-121.83,4.3472,1.85
9794,9867,26.0,4.04,1.06,2258.0,3.14,36.61,-121.84,2.5663,1.289
9795,9868,30.0,4.44,1.04,1616.0,2.43,36.6,-121.84,3.4643,1.918
9796,9869,21.0,3.62,1.01,2487.0,3.13,36.61,-121.84,2.2007,1.128
9797,9870,15.0,4.29,1.15,1570.0,3.08,36.61,-121.84,1.875,1.223
9798,9871,24.0,5.49,0.99,1430.0,3.22,36.61,-121.82,3.8015,1.691
9799,9872,26.0,4.98,1.06,2563.0,3.43,36.61,-121.83,3.4531,1.331
9800,9873,27.0,4.96,1.03,1644.0,3.63,36.61,-121.83,3.2545,1.312
9801,9874,33.0,5.17,1.01,1516.0,2.67,36.62,-121.83,3.5,1.624
9802,9875,33.0,4.56,1.03,1037.0,2.67,36.62,-121.83,2.7708,1.618
9803,9876,41.0,4.89,1.12,1890.0,2.94,36.6,-121.85,2.4864,1.404
9804,9877,38.0,3.55,1.07,191.0,2.85,36.61,-121.85,1.3897,1.25
9805,9878,37.0,3.38,1.09,231.0,2.31,36.63,-121.86,2.5313,1.083
9806,9879,26.0,3.2,0.8,27.0,2.7,36.62,-121.84,2.225,1.5
9807,9880,11.0,5.36,1.06,28566.0,4.7,36.64,-121.79,2.3087,1.188
9808,9881,18.0,4.54,1.04,6071.0,3.21,36.68,-121.8,3.0,1.622
9809,9882,22.0,4.75,1.04,3794.0,2.61,36.68,-121.79,3.0608,1.683
9810,9883,14.0,5.96,0.97,1296.0,3.1,36.72,-121.8,5.4508,1.9
9811,9884,12.0,4.52,1.07,2274.0,2.65,36.69,-121.8,3.4239,1.948
9812,9885,18.0,5.08,1.07,3562.0,2.74,36.71,-121.77,3.512,1.748
9813,9886,52.0,3.0,1.12,89.0,1.85,38.3,-122.29,1.0096,1.625
9814,9887,52.0,4.52,1.08,315.0,1.52,38.3,-122.29,1.8287,1.469
9815,9888,21.0,4.04,0.98,524.0,1.91,38.3,-122.3,2.7619,1.546
9816,9889,52.0,5.73,1.05,450.0,2.28,38.3,-122.3,3.3542,1.546
9817,9890,52.0,4.31,1.02,847.0,2.99,38.3,-122.29,1.6691,1.833
9818,9891,23.0,3.44,0.96,1112.0,2.74,38.29,-122.28,2.2366,1.402
9819,9892,52.0,4.79,1.11,1670.0,2.49,38.29,-122.29,2.4398,1.631
9820,9893,48.0,5.03,1.05,1219.0,2.69,38.29,-122.3,2.9643,1.54
9821,9894,40.0,5.57,1.02,744.0,2.38,38.29,-122.3,2.6518,1.561
9822,9895,38.0,5.68,1.05,1272.0,3.13,38.28,-122.29,3.6083,1.342
9823,9896,10.0,5.38,0.89,482.0,2.68,38.29,-122.26,6.5799,2.181
9824,9897,36.0,4.9,1.04,678.0,2.3,38.29,-122.27,2.8409,1.53
9825,9898,23.0,4.05,1.17,245.0,1.88,38.3,-122.28,2.0134,1.425
9826,9899,19.0,6.64,1.4,139.0,1.74,38.29,-122.28,1.9875,3.25
9827,9900,20.0,5.0,1.03,2088.0,2.7,38.29,-122.27,3.3021,1.527
9828,9901,24.0,5.63,1.0,1462.0,2.91,38.28,-122.26,4.5,1.583
9829,9902,37.0,3.87,1.0,766.0,2.54,38.28,-122.27,2.6618,1.362
9830,9903,33.0,6.75,1.05,1776.0,2.65,38.31,-122.26,5.2444,2.811
9831,9904,31.0,4.27,1.07,545.0,1.84,38.32,-122.27,1.9946,2.068
9832,9905,44.0,5.21,1.01,1373.0,2.36,38.31,-122.27,2.9054,1.552
9833,9906,12.0,4.8,1.05,2293.0,2.39,38.32,-122.28,3.4543,1.945
9834,9907,23.0,4.62,1.06,2317.0,2.48,38.32,-122.29,2.7667,1.532
9835,9908,20.0,4.48,1.06,1045.0,2.27,38.32,-122.3,2.5035,1.532
9836,9909,34.0,4.42,0.97,1162.0,2.86,38.31,-122.3,3.455,1.375
9837,9910,25.0,4.94,1.01,2756.0,2.76,38.31,-122.29,2.7325,1.629
9838,9911,52.0,2.64,0.82,48.0,2.18,38.31,-122.28,1.76,1.667
9839,9912,45.0,4.25,1.04,1635.0,2.26,38.31,-122.29,2.2721,1.398
9840,9913,44.0,5.01,1.1,1922.0,2.61,38.3,-122.3,2.6346,1.398
9841,9914,19.0,6.92,1.13,1827.0,3.02,38.34,-122.31,4.5293,2.104
9842,9915,21.0,5.62,1.01,1051.0,3.07,38.33,-122.31,3.6042,1.833
9843,9916,15.0,5.54,1.12,2043.0,2.39,38.33,-122.3,4.1862,1.836
9844,9917,26.0,5.9,0.93,956.0,2.62,38.33,-122.31,4.0132,1.747
9845,9918,33.0,5.3,0.91,1235.0,2.66,38.32,-122.31,3.7045,1.615
9846,9919,17.0,6.92,0.96,370.0,3.01,38.33,-122.32,5.0877,2.093
9847,9920,15.0,7.5,1.1,1303.0,3.06,38.33,-122.33,5.3017,2.026
9848,9921,19.0,6.61,0.94,1221.0,2.76,38.32,-122.32,5.8002,2.387
9849,9922,22.0,5.05,1.07,1478.0,3.0,38.32,-122.32,4.0878,1.644
9850,9923,35.0,5.69,1.08,2074.0,2.95,38.32,-122.31,3.285,1.381
9851,9924,26.0,5.6,1.03,1439.0,2.97,38.32,-122.32,5.0,1.752
9852,9925,14.0,6.68,0.93,2768.0,2.73,38.31,-122.33,6.1953,2.589
9853,9926,25.0,5.74,1.09,1641.0,2.43,38.3,-122.31,3.9,1.873
9854,9927,32.0,5.77,1.02,1172.0,2.62,38.31,-122.31,3.8796,1.755
9855,9928,45.0,4.6,1.0,1789.0,2.72,38.3,-122.31,3.6039,1.26
9856,9929,21.0,4.57,1.01,834.0,2.37,38.29,-122.32,2.3787,1.779
9857,9930,14.0,7.71,1.09,1577.0,3.44,38.29,-122.33,5.3351,2.699
9858,9931,20.0,4.49,1.09,1113.0,2.8,38.29,-122.3,2.4728,1.397
9859,9932,25.0,4.26,1.07,1021.0,2.56,38.29,-122.3,3.0404,1.421
9860,9933,31.0,5.44,1.05,944.0,3.15,38.28,-122.3,3.3977,1.587
9861,9934,34.0,5.77,0.94,783.0,2.58,38.27,-122.31,4.3585,1.944
9862,9935,4.0,4.24,1.06,455.0,1.83,38.27,-122.3,3.6389,1.302
9863,9936,18.0,5.08,1.26,1476.0,2.11,38.25,-122.3,3.7188,1.634
9864,9937,35.0,7.03,1.16,555.0,3.07,38.28,-122.21,4.4861,2.693
9865,9938,33.0,6.45,1.09,91.0,2.76,38.25,-122.24,4.9167,1.875
9866,9939,42.0,4.24,0.72,40.0,1.6,38.22,-122.28,7.5197,2.75
9867,9940,13.0,5.79,1.03,3864.0,3.16,38.19,-122.29,4.7472,1.486
9868,9941,34.0,5.72,1.01,406.0,2.99,38.17,-122.25,4.2955,1.213
9869,9942,45.0,4.86,0.92,225.0,3.12,38.17,-122.23,1.8942,2.167
9870,9943,17.0,5.02,1.06,1812.0,2.04,38.16,-122.25,2.9375,1.067
9871,9944,23.0,6.09,1.05,1586.0,3.4,38.16,-122.26,4.0337,1.304
9872,9945,33.0,6.54,1.17,403.0,2.47,38.37,-122.39,6.8,2.408
9873,9946,29.0,6.58,1.02,764.0,2.69,38.33,-122.37,4.825,1.951
9874,9947,18.0,7.17,1.07,1504.0,2.89,38.3,-122.35,5.6304,2.431
9875,9948,33.0,5.9,1.08,949.0,2.77,38.21,-122.33,4.625,2.286
9876,9949,33.0,6.64,1.29,520.0,2.45,38.34,-122.4,3.5781,2.425
9877,9950,28.0,6.22,1.03,504.0,3.07,38.38,-122.33,4.5694,2.875
9878,9951,20.0,4.8,1.0,1725.0,1.7,38.41,-122.4,2.5685,2.676
9879,9952,20.0,6.46,1.01,1673.0,3.09,38.35,-122.32,5.5718,1.852
9880,9953,18.0,4.89,1.08,968.0,2.62,38.41,-122.36,3.7067,1.75
9881,9954,16.0,5.43,1.09,898.0,1.8,38.4,-122.36,2.2536,2.012
9882,9955,24.0,6.67,1.11,175.0,2.87,38.35,-122.18,6.0266,2.167
9883,9956,12.0,7.14,1.09,1624.0,2.72,38.41,-122.21,5.5266,3.313
9884,9957,28.0,6.55,1.1,844.0,2.73,38.4,-122.29,4.7833,3.611
9885,9958,36.0,7.62,1.12,272.0,2.5,38.39,-122.33,6.3427,3.048
9886,9959,44.0,6.13,1.09,416.0,2.39,38.34,-122.28,3.6389,3.04
9887,9960,25.0,10.17,1.92,349.0,1.95,38.36,-122.26,6.9931,3.988
9888,9961,34.0,7.67,1.18,780.0,2.92,38.33,-122.26,5.815,3.392
9889,9962,31.0,6.41,1.07,1538.0,2.86,38.33,-122.23,5.5368,3.259
9890,9963,38.0,6.8,1.06,823.0,2.89,38.31,-122.24,6.1089,2.808
9891,9964,35.0,5.93,1.14,548.0,2.65,38.53,-122.52,4.875,3.367
9892,9965,29.0,7.07,1.23,765.0,2.38,38.48,-122.48,4.6379,3.482
9893,9966,33.0,6.05,1.11,1099.0,2.62,38.46,-122.4,4.635,2.485
9894,9967,18.0,4.94,1.03,980.0,1.95,38.51,-122.47,3.5506,1.875
9895,9968,25.0,5.04,1.06,413.0,2.24,38.51,-122.47,3.4904,1.969
9896,9969,49.0,5.83,1.16,741.0,2.19,38.51,-122.48,3.1312,2.476
9897,9970,37.0,6.95,1.16,1287.0,2.93,38.5,-122.48,4.3125,2.765
9898,9971,23.0,6.07,1.15,959.0,2.66,38.5,-122.47,4.1993,2.145
9899,9972,18.0,4.16,1.08,610.0,1.96,38.51,-122.45,1.9441,1.844
9900,9973,24.0,7.54,1.25,564.0,2.44,38.53,-122.4,3.6118,2.484
9901,9974,26.0,5.84,1.08,2171.0,6.03,38.57,-122.44,3.6429,1.597
9902,9975,34.0,5.42,1.04,1324.0,2.85,38.58,-122.45,3.0938,1.894
9903,9976,20.0,5.34,1.04,589.0,3.04,38.6,-122.47,5.3698,3.033
9904,9977,37.0,5.58,1.06,973.0,2.86,38.54,-122.48,4.2096,2.566
9905,9978,32.0,5.61,1.07,785.0,2.54,38.53,-122.46,3.6641,2.758
9906,9979,18.0,6.24,1.19,343.0,2.88,38.68,-122.27,3.1563,0.984
9907,9980,22.0,6.97,1.41,139.0,1.9,38.57,-122.26,2.1979,1.528
9908,9981,22.0,6.58,1.33,336.0,3.26,38.53,-122.27,4.4,1.425
9909,9982,15.0,6.6,1.39,655.0,2.48,38.49,-122.18,3.3393,1.469
9910,9983,35.0,6.74,1.27,708.0,2.8,38.67,-122.52,3.4539,3.0
9911,9984,43.0,7.13,1.29,721.0,2.46,38.56,-122.59,4.65,2.45
9912,9985,18.0,4.28,1.04,926.0,1.9,38.58,-122.57,1.9925,2.25
9913,9986,33.0,5.04,1.07,539.0,2.19,38.59,-122.58,3.5208,1.958
9914,9987,32.0,4.9,1.15,1549.0,2.79,38.58,-122.58,2.3942,1.831
9915,9988,18.0,5.62,1.13,1454.0,2.18,38.58,-122.59,3.7585,1.857
9916,9989,15.0,5.18,1.0,3002.0,2.28,39.15,-121.07,2.4726,1.434
9917,9990,17.0,6.28,1.15,892.0,2.98,39.09,-121.07,2.8864,1.431
9918,9991,13.0,5.31,1.03,602.0,2.88,39.08,-121.1,2.5887,1.444
9919,9992,16.0,5.26,1.04,508.0,2.67,39.09,-121.11,2.3062,1.388
9920,9993,17.0,5.9,1.13,388.0,2.73,39.03,-121.12,3.6563,1.635
9921,9994,10.0,6.04,0.98,1168.0,2.3,39.13,-121.05,4.4375,1.851
9922,9995,10.0,6.14,1.03,1275.0,2.5,39.14,-121.03,4.0775,1.645
9923,9996,8.0,6.35,1.09,1977.0,2.59,39.13,-121.07,4.0848,1.559
9924,9997,7.0,7.24,1.11,1143.0,2.99,39.11,-121.05,3.6333,1.702
9925,9998,8.0,6.36,1.17,1307.0,2.9,39.08,-121.04,3.463,2.017
9926,9999,7.0,5.49,1.05,246.0,3.08,39.09,-121.0,3.0781,1.625
9927,10000,13.0,6.81,1.02,752.0,2.79,39.02,-121.08,4.2031,2.096
9928,10001,10.0,6.32,1.08,827.0,2.88,39.05,-121.07,3.6087,1.821
9929,10002,9.0,7.13,1.12,884.0,2.65,39.04,-121.07,4.5042,2.064
9930,10003,12.0,6.63,1.08,806.0,2.85,39.05,-121.03,3.9185,1.952
9931,10004,14.0,6.33,1.07,633.0,2.43,39.04,-121.06,4.2802,1.948
9932,10005,15.0,8.13,1.17,585.0,2.38,39.04,-121.06,5.5161,3.619
9933,10006,11.0,6.67,1.07,775.0,2.74,39.03,-121.06,3.8417,1.872
9934,10007,14.0,6.16,1.18,660.0,2.89,39.11,-121.22,3.0804,1.568
9935,10008,14.0,6.35,1.08,520.0,2.92,39.05,-121.19,3.9,1.804
9936,10009,13.0,5.07,1.06,629.0,2.94,39.1,-121.14,5.0389,1.715
9937,10010,9.0,6.48,1.15,681.0,3.08,39.2,-121.12,3.045,1.704
9938,10011,10.0,4.86,1.02,354.0,2.53,39.15,-121.1,4.0333,1.615
9939,10012,19.0,6.13,1.05,963.0,2.54,39.18,-121.08,3.7426,1.627
9940,10013,14.0,6.7,1.33,352.0,2.91,39.26,-121.18,3.5938,1.403
9941,10014,9.0,7.13,1.17,1208.0,2.52,39.25,-121.18,4.3646,1.859
9942,10015,5.0,6.43,1.02,376.0,2.67,39.25,-121.2,4.3523,1.882
9943,10016,8.0,6.14,1.05,782.0,2.27,39.23,-121.18,3.7125,1.75
9944,10017,7.0,7.41,1.19,1355.0,2.39,39.24,-121.21,4.3702,2.261
9945,10018,9.0,6.7,1.07,955.0,2.28,39.23,-121.2,5.2359,2.133
9946,10019,16.0,4.79,1.1,729.0,2.29,39.19,-121.18,2.4688,1.388
9947,10020,14.0,5.44,1.01,462.0,2.5,39.18,-121.16,3.1042,1.52
9948,10021,9.0,5.68,1.07,411.0,2.34,39.17,-121.25,2.125,1.518
9949,10022,16.0,5.65,0.99,554.0,3.01,39.2,-121.2,2.9688,1.283
9950,10023,13.0,5.69,1.12,1816.0,2.66,39.23,-121.15,2.8102,1.444
9951,10024,14.0,6.11,1.01,399.0,2.48,39.22,-121.24,2.2917,1.451
9952,10025,11.0,6.17,1.09,573.0,2.8,39.27,-121.23,3.3603,1.625
9953,10026,39.0,4.96,1.02,929.0,2.2,39.23,-121.07,1.9886,1.138
9954,10027,48.0,5.42,1.04,471.0,2.15,39.24,-121.04,2.3125,1.257
9955,10028,20.0,4.19,0.96,1053.0,2.7,39.23,-121.05,1.5313,1.549
9956,10029,10.0,4.35,1.05,982.0,1.92,39.23,-121.06,2.186,1.327
