,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,data_id
10588,15.0,4.31,0.97,261.0,2.25,33.69,-117.77,179.17000000000002
10589,16.0,4.96,1.01,479.0,1.43,33.69,-117.77,396.34559523809526
10590,16.0,5.78,0.99,2529.0,3.11,33.69,-117.78,2448.01687960688
10591,19.0,7.65,1.01,1027.0,3.14,33.68,-117.78,946.0406727828746
10592,16.0,6.97,1.03,1575.0,3.23,33.69,-117.78,1494.1374590163934
10593,16.0,6.68,1.09,1429.0,3.48,33.69,-117.8,1348.366885644769
10594,16.0,6.18,0.97,679.0,2.74,33.69,-117.79,597.6379032258064
10595,16.0,6.68,1.03,818.0,2.74,33.68,-117.79,736.6257859531772
10596,14.0,5.28,1.03,1150.0,2.3,33.68,-117.8,1068.184609218437
10597,14.0,4.83,0.97,874.0,2.34,33.69,-117.8,792.233163538874
10598,15.0,6.84,1.05,873.0,2.84,33.69,-117.8,791.733648208469
10599,5.0,4.58,1.07,396.0,2.91,33.68,-117.8,314.7917647058824
10600,8.0,5.98,1.03,862.0,2.54,33.68,-117.8,780.415294117647
10601,8.0,6.38,1.04,908.0,2.76,33.67,-117.81,826.6198784194529
10602,8.0,5.05,1.04,1113.0,2.3,33.67,-117.81,1031.164347826087
10603,9.0,5.33,1.02,675.0,2.3,33.67,-117.81,593.155918367347
10604,9.0,6.32,1.03,1194.0,3.1,33.67,-117.81,1112.9612987012986
10605,9.0,6.43,1.04,1447.0,2.84,33.67,-117.81,1365.6972549019606
10606,8.0,4.84,1.02,913.0,2.25,33.68,-117.81,831.1187684729064
10607,15.0,5.94,1.07,841.0,2.72,33.68,-117.78,759.6216828478964
10608,14.0,5.83,1.12,852.0,2.84,33.68,-117.78,770.74
10609,13.0,6.52,1.03,1137.0,2.81,33.68,-117.79,1055.7043564356434
10610,11.0,4.85,1.16,849.0,2.07,33.68,-117.78,766.9656934306569
10611,9.0,5.5,0.99,928.0,3.12,33.68,-117.79,847.0145791245791
10612,10.0,6.34,0.96,1002.0,3.02,33.68,-117.79,920.9080722891566
10613,5.0,5.5,1.09,1179.0,2.46,33.67,-117.8,1097.3262499999998
10614,5.0,6.26,0.98,1147.0,2.89,33.67,-117.8,1065.759168765743
10615,4.0,6.21,1.02,1525.0,2.83,33.67,-117.8,1443.6993135435991
10616,5.0,4.36,0.89,880.0,3.06,33.69,-117.81,798.9355555555555
10617,4.0,5.22,1.03,788.0,2.66,33.68,-117.81,706.5321621621622
10618,4.0,6.15,0.97,603.0,2.75,33.68,-117.82,521.6134246575342
10619,3.0,6.31,1.02,1357.0,2.79,33.68,-117.82,1275.652181069959
10620,17.0,6.43,0.98,1588.0,3.53,33.67,-117.82,1507.3788888888887
10621,4.0,4.03,1.05,1666.0,2.08,33.68,-117.83,1583.9325
10622,3.0,5.73,1.18,3068.0,2.47,33.68,-117.82,2986.33219983884
10623,12.0,4.43,1.09,1913.0,1.96,33.67,-117.77,1830.8560327198363
10624,10.0,7.07,1.08,1181.0,2.97,33.72,-117.77,1099.917336683417
10625,9.0,6.65,0.98,954.0,2.94,33.72,-117.77,872.8944444444445
10626,13.0,7.95,1.01,928.0,3.8,33.71,-117.77,847.7432786885247
10627,5.0,6.77,0.98,1986.0,3.32,33.71,-117.77,1905.2610702341135
10628,4.0,5.49,1.07,859.0,2.86,33.71,-117.77,777.8033333333334
10629,16.0,7.17,0.94,1081.0,3.51,33.71,-117.78,1000.4397402597403
10630,4.0,4.8,1.14,428.0,2.11,33.71,-117.78,346.0383743842365
10631,3.0,6.49,1.11,3318.0,2.61,33.73,-117.79,3236.5525984251967
10632,16.0,8.15,1.23,597.0,2.93,33.7,-117.78,515.8464705882352
10633,16.0,5.62,0.99,3785.0,3.4,33.7,-117.79,3704.3076660682223
10634,16.0,6.64,0.99,1641.0,3.5,33.71,-117.79,1560.418933901919
10635,16.0,7.68,1.04,3132.0,3.8,33.71,-117.79,3051.716363636364
10636,6.0,4.2,0.98,832.0,2.2,33.7,-117.79,750.1052506596305
10637,5.0,4.36,1.06,735.0,2.07,33.7,-117.8,652.9704225352112
10638,16.0,5.8,1.02,636.0,2.61,33.7,-117.79,554.5165573770491
10639,15.0,5.93,1.0,890.0,2.82,33.69,-117.79,808.7164556962025
10640,16.0,8.24,1.06,1275.0,3.43,33.69,-117.79,1194.3274193548389
10641,13.0,3.92,0.98,630.0,2.13,33.69,-117.8,548.0183783783783
10642,38.0,4.12,1.09,821.0,1.93,33.55,-117.8,738.6772300469484
10643,36.0,6.66,1.06,658.0,2.13,33.56,-117.79,575.8994498381877
10644,24.0,8.32,1.33,1730.0,2.3,33.56,-117.81,1648.0505319148936
10645,35.0,5.48,1.14,724.0,1.92,33.55,-117.8,641.670424403183
10646,33.0,3.53,1.14,167.0,2.39,33.6,-117.77,85.2157142857143
10647,41.0,5.0,1.21,783.0,1.94,33.53,-117.8,700.6729280397022
10648,29.0,4.19,1.36,520.0,1.53,33.54,-117.78,437.2939233038348
10649,39.0,4.54,1.16,1915.0,1.71,33.55,-117.79,1832.4744136078784
10650,21.0,6.24,1.11,3173.0,2.27,33.54,-117.75,3091.062922636103
10651,29.0,5.95,1.28,1070.0,1.77,33.51,-117.77,987.5144610281924
10652,28.0,7.39,1.08,617.0,2.25,33.55,-117.77,535.0318248175182
10653,5.0,5.96,1.24,4327.0,2.15,33.57,-117.73,4244.993807864609
10654,16.0,4.0,1.0,15.0,3.0,33.67,-117.86,-66.19
10655,15.0,3.87,1.05,649.0,2.49,33.67,-117.82,567.3365900383142
10656,17.0,4.7,1.14,1454.0,2.6,33.67,-117.83,1372.4364285714285
10657,15.0,5.23,0.97,747.0,1.66,33.66,-117.83,664.49
10658,16.0,4.34,1.06,515.0,1.42,33.66,-117.83,432.24873278236913
10659,24.0,6.38,1.07,1831.0,2.97,33.67,-117.81,1749.8324025974025
10660,16.0,5.15,1.01,1022.0,2.07,33.66,-117.8,939.9288259109312
10661,16.0,6.15,0.83,635.0,2.76,33.66,-117.81,553.6108695652174
10662,20.0,6.16,1.06,1192.0,2.57,33.66,-117.81,1110.4245140388769
10663,24.0,7.18,1.09,1605.0,2.72,33.66,-117.82,1523.564957555178
10664,11.0,4.2,1.04,6083.0,3.73,33.64,-117.84,6002.534192756292
10665,25.0,6.51,1.03,866.0,2.49,33.61,-117.87,784.2285057471264
10666,15.0,7.14,1.08,930.0,2.08,33.61,-117.86,847.8305369127517
10667,27.0,7.49,1.04,772.0,2.54,33.55,-117.88,690.2094736842105
10668,21.0,7.43,1.01,1443.0,2.51,33.6,-117.84,1361.2652083333332
10669,23.0,9.18,1.19,1092.0,3.17,33.62,-117.86,1010.9252173913044
10670,17.0,7.47,0.93,1247.0,3.13,33.62,-117.86,1165.8931658291458
10671,18.0,6.75,0.97,316.0,2.93,33.62,-117.85,234.69592592592596
10672,14.0,6.48,1.11,1505.0,2.25,33.61,-117.85,1423.0062686567164
10673,13.0,7.84,0.99,1865.0,2.82,33.62,-117.85,1783.5872205438066
10674,17.0,5.8,1.03,1175.0,2.2,33.63,-117.86,1092.9703745318352
10675,28.0,7.3,1.07,1134.0,2.43,33.54,-117.77,1052.2034763948498
10676,28.0,6.97,1.02,826.0,2.56,33.54,-117.76,744.3372755417956
10677,47.0,5.31,1.12,1105.0,1.9,33.54,-117.77,1022.6686254295532
10678,46.0,4.61,1.0,462.0,2.06,33.53,-117.77,379.8225
10679,50.0,5.12,1.52,519.0,2.31,33.52,-117.8,437.0266666666667
10680,28.0,6.43,1.04,1176.0,2.45,33.53,-117.76,1094.22
10681,18.0,5.56,0.97,1310.0,2.26,33.53,-117.76,1228.028620689655
10682,24.0,6.34,1.04,712.0,2.14,33.53,-117.76,629.914578313253
10683,32.0,5.74,1.22,1105.0,2.03,33.53,-117.77,1022.7949907918968
10684,44.0,6.84,1.24,515.0,1.92,33.51,-117.78,432.6516417910448
10685,15.0,4.9,1.01,1382.0,2.36,33.63,-117.73,1300.258361774744
10686,16.0,5.55,0.99,2103.0,2.82,33.62,-117.74,2021.7028187919464
10687,9.0,4.61,0.91,1111.0,2.05,33.64,-117.75,1028.939815498155
10688,21.0,5.08,1.13,662.0,1.45,33.62,-117.72,579.3485776805252
10689,19.0,4.1,0.96,365.0,1.31,33.62,-117.72,282.20824372759853
10690,25.0,4.8,1.15,891.0,1.42,33.61,-117.71,808.323322683706
10691,15.0,6.74,1.26,378.0,1.87,33.63,-117.72,295.78128712871285
10692,19.0,4.72,1.03,1711.0,1.4,33.62,-117.72,1628.2967346938776
10693,16.0,4.88,1.07,178.0,1.47,33.61,-117.73,95.35107438016529
10694,16.0,3.52,1.1,686.0,1.28,33.62,-117.74,603.1574674115457
10695,16.0,5.04,1.05,857.0,1.57,33.61,-117.74,774.4395970695971
10696,17.0,4.78,1.07,662.0,1.49,33.61,-117.74,579.3643566591422
10697,17.0,4.79,1.08,781.0,1.5,33.61,-117.75,698.3561685823755
10698,5.0,5.22,1.23,1727.0,1.82,33.6,-117.75,1644.6717299578058
10699,16.0,4.64,1.0,709.0,1.45,33.61,-117.75,626.3098977505113
10700,17.0,4.63,1.03,832.0,1.48,33.61,-117.73,749.3551773049645
10701,16.0,3.46,1.06,1738.0,2.53,33.61,-117.7,1656.4435276967931
10702,26.0,4.87,1.08,634.0,1.35,33.6,-117.7,551.2518123667377
10703,8.0,5.29,1.2,1312.0,2.09,33.6,-117.71,1229.975850556439
10704,25.0,4.6,1.09,893.0,1.37,33.6,-117.71,810.2554434250765
10705,26.0,4.52,1.03,618.0,1.37,33.61,-117.72,535.2633333333333
10706,26.0,4.54,1.06,774.0,1.33,33.61,-117.72,691.2153424657535
10707,26.0,4.59,1.1,888.0,1.34,33.61,-117.71,805.2393665158371
10708,26.0,4.54,1.1,669.0,1.33,33.61,-117.71,586.2326693227092
10709,25.0,4.55,1.07,602.0,1.41,33.6,-117.71,519.2965420560747
10710,26.0,4.91,1.11,301.0,1.45,33.6,-117.7,218.3471153846154
10711,25.0,4.75,1.06,396.0,1.42,33.6,-117.7,313.32446043165464
10712,11.0,5.12,1.09,3445.0,2.19,33.59,-117.7,3363.0828707829405
10713,5.0,3.89,1.0,384.0,2.25,33.66,-117.84,302.0656140350877
10714,5.0,4.2,1.07,857.0,2.13,33.66,-117.84,774.9518407960198
10715,4.0,4.01,1.11,1030.0,2.51,33.65,-117.84,948.3160827250608
10716,4.0,5.11,1.0,511.0,2.58,33.66,-117.83,429.41080808080807
10717,9.0,2.73,1.14,426.0,1.82,33.65,-117.83,343.6405128205128
10718,8.0,5.39,1.07,950.0,2.38,33.65,-117.83,868.2009523809523
10719,15.0,6.18,1.12,1049.0,2.64,33.66,-117.82,967.4756783919598
10720,17.0,7.32,1.0,1798.0,2.94,33.63,-117.81,1716.757908496732
10721,18.0,7.36,1.06,830.0,2.9,33.65,-117.82,748.732097902098
10722,8.0,2.91,0.82,26.0,2.36,33.63,-117.8,-55.80636363636362
10723,8.0,6.31,1.01,1680.0,2.38,33.64,-117.8,1598.222978723404
10724,15.0,7.78,1.08,1289.0,3.1,33.63,-117.8,1207.9285576923075
10725,18.0,7.1,0.94,808.0,2.91,33.64,-117.82,726.726474820144
10726,16.0,7.31,1.06,868.0,2.64,33.64,-117.81,786.4682978723405
10727,4.0,7.47,0.97,811.0,3.48,33.64,-117.81,730.3106866952791
10728,31.0,5.69,1.09,1938.0,2.01,33.6,-117.88,1855.7303734439836
10729,20.0,6.11,1.09,1064.0,2.02,33.6,-117.87,981.752813688213
10730,35.0,3.89,0.97,782.0,1.9,33.6,-117.87,699.6326763990268
10731,44.0,6.68,1.06,910.0,2.43,33.59,-117.87,828.1531550802139
10732,33.0,5.64,1.09,1155.0,2.09,33.6,-117.87,1072.8186075949368
10733,30.0,6.02,1.16,635.0,2.02,33.6,-117.86,552.7622929936306
10734,34.0,4.76,1.08,1275.0,1.78,33.6,-117.87,1192.505766016713
10735,36.0,7.37,1.22,441.0,2.17,33.6,-117.89,358.88241379310347
10736,41.0,5.53,1.19,527.0,1.92,33.61,-117.9,444.6263636363637
10737,40.0,6.58,1.25,952.0,2.25,33.61,-117.91,869.9452830188679
10738,37.0,5.35,1.31,673.0,1.73,33.6,-117.91,590.4156410256411
10739,37.0,9.17,1.34,921.0,2.52,33.57,-117.92,839.166393442623
10740,25.0,5.22,1.24,906.0,1.92,33.6,-117.9,823.6194915254238
10741,23.0,6.03,1.36,539.0,1.8,33.61,-117.92,456.4866666666667
10742,38.0,7.2,1.04,410.0,2.4,33.61,-117.91,328.09766081871345
10743,37.0,8.08,1.12,394.0,2.56,33.61,-117.92,312.2484415584416
10744,36.0,8.13,1.19,316.0,2.51,33.61,-117.92,234.1979365079365
10745,36.0,8.44,1.25,771.0,2.11,33.61,-117.91,688.8123287671233
10746,21.0,5.22,1.25,3162.0,1.73,33.63,-117.88,3079.4769251774987
10747,24.0,4.31,1.01,465.0,1.97,33.62,-117.89,382.70033898305087
10748,16.0,6.47,1.02,1209.0,2.16,33.64,-117.88,1126.9227906976744
10749,19.0,7.89,1.13,860.0,2.34,33.61,-117.9,778.0533242506813
10750,16.0,5.7,1.32,656.0,1.55,33.61,-117.89,573.2708274231679
10751,41.0,6.3,1.27,540.0,1.9,33.61,-117.89,457.6214084507043
10752,42.0,5.22,1.12,539.0,2.16,33.61,-117.89,456.8846586345382
10753,44.0,6.4,1.27,745.0,2.24,33.61,-117.89,662.9639759036145
10754,40.0,5.9,1.27,498.0,1.79,33.6,-117.89,415.50136690647486
10755,45.0,5.74,1.28,653.0,1.99,33.61,-117.89,570.7108536585366
10756,44.0,5.52,1.17,507.0,1.91,33.61,-117.9,424.616015037594
10757,26.0,7.81,1.01,1336.0,2.96,33.64,-117.87,1254.7323059866962
10758,4.0,5.07,1.07,1326.0,1.86,33.65,-117.86,1243.6471428571429
10759,9.0,6.83,1.11,1912.0,2.12,33.63,-117.87,1829.8773864894797
10760,15.0,8.06,1.0,735.0,2.68,33.62,-117.87,653.4324817518249
10761,8.0,6.92,1.15,375.0,2.05,33.62,-117.87,292.79918032786884
10762,24.0,6.47,1.0,1777.0,2.36,33.65,-117.88,1695.1267639257294
10763,26.0,8.17,1.01,1598.0,2.91,33.63,-117.9,1516.6407468123862
10764,20.0,3.52,1.56,1427.0,1.46,33.63,-117.91,1344.180593654043
10765,32.0,6.62,0.97,1381.0,2.57,33.63,-117.9,1299.3016945996276
10766,26.0,4.35,1.0,598.0,1.59,33.63,-117.9,515.3246666666666
10767,28.0,6.83,1.01,832.0,2.4,33.63,-117.9,750.1276945244957
10768,26.0,5.3,1.1,2673.0,2.36,33.66,-117.88,2591.1350660792955
10769,33.0,4.91,1.07,1621.0,2.21,33.66,-117.89,1538.984480874317
10770,13.0,4.46,1.15,841.0,2.29,33.66,-117.9,759.0453260869565
10771,24.0,5.26,1.03,1928.0,2.25,33.65,-117.9,1846.0049707602336
10772,32.0,5.12,1.03,1279.0,2.4,33.66,-117.89,1197.1651310861423
10773,27.0,5.88,1.06,1402.0,2.49,33.65,-117.9,1320.2402309058614
10774,28.0,5.3,1.09,1081.0,2.32,33.64,-117.9,999.0647311827958
10775,28.0,4.52,0.95,1108.0,2.45,33.65,-117.9,1026.2013274336284
10776,30.0,4.77,1.06,1131.0,2.46,33.65,-117.9,1049.208695652174
10777,24.0,3.48,1.26,590.0,2.32,33.65,-117.91,508.0628346456693
10778,30.0,4.49,1.02,771.0,2.12,33.65,-117.9,688.8681318681319
10779,17.0,3.86,1.1,762.0,2.22,33.65,-117.91,679.9551162790698
10780,37.0,4.58,1.08,1030.0,2.36,33.64,-117.91,948.0923853211008
10781,36.0,5.8,1.03,850.0,2.44,33.64,-117.9,768.1825287356322
10782,29.0,5.07,0.95,832.0,2.55,33.64,-117.91,750.2821472392638
10783,40.0,5.38,0.91,876.0,2.41,33.64,-117.91,794.1365934065934
10784,32.0,4.55,0.96,946.0,2.26,33.63,-117.91,863.9831578947369
10785,34.0,5.06,1.0,1131.0,2.31,33.63,-117.92,1049.0181632653062
10786,30.0,5.03,1.0,1081.0,2.62,33.63,-117.91,999.343786407767
10787,25.0,4.31,1.12,985.0,1.91,33.64,-117.92,902.6289147286822
10788,38.0,4.34,1.06,1067.0,2.08,33.64,-117.91,984.813984375
10789,24.0,4.5,1.27,696.0,2.01,33.63,-117.92,613.7157636887608
10790,32.0,5.03,1.04,557.0,2.5,33.63,-117.91,475.2177578475337
10791,37.0,5.35,0.99,837.0,2.2,33.62,-117.92,754.8968503937008
10792,39.0,6.53,1.0,553.0,2.46,33.63,-117.92,471.1677777777778
10793,35.0,5.76,1.06,727.0,2.3,33.62,-117.92,645.0006329113925
10794,27.0,8.85,1.69,435.0,2.14,33.61,-117.91,352.8428571428572
10795,32.0,4.69,1.0,944.0,2.22,33.62,-117.91,861.9259624413146
10796,35.0,6.27,0.93,937.0,2.42,33.62,-117.91,855.131188630491
10797,18.0,5.34,1.48,425.0,1.48,33.61,-117.92,342.16569444444445
10798,33.0,5.74,1.26,859.0,2.61,33.62,-117.93,777.3009422492402
10799,34.0,4.54,1.06,1052.0,2.25,33.62,-117.93,969.9378632478632
10800,28.0,5.06,1.12,832.0,2.38,33.62,-117.94,750.0639541547279
10801,29.0,6.96,1.31,463.0,2.15,33.63,-117.95,380.833488372093
10802,34.0,4.87,1.17,384.0,1.95,33.6,-117.96,301.5892385786802
10803,27.0,5.04,1.3,791.0,2.21,33.61,-117.93,708.8894972067038
10804,37.0,5.38,1.04,807.0,1.97,33.62,-117.93,724.6582926829269
10805,25.0,4.77,1.06,569.0,2.29,33.62,-117.94,486.965140562249
10806,20.0,5.69,1.11,2327.0,2.42,33.65,-117.94,2245.126407061267
10807,35.0,5.31,1.03,1473.0,3.66,33.65,-117.93,1392.3841791044777
10808,31.0,3.46,0.95,1252.0,3.36,33.64,-117.93,1171.0665683646114
10809,18.0,4.68,1.07,871.0,2.18,33.64,-117.94,788.8829573934837
10810,24.0,3.45,0.98,1478.0,3.66,33.64,-117.93,1397.3684158415842
10811,24.0,4.16,1.14,1623.0,2.66,33.64,-117.92,1541.3763011456629
10812,24.0,3.29,0.92,470.0,1.41,33.64,-117.94,387.1114114114114
10813,15.0,3.93,1.18,1335.0,3.08,33.64,-117.93,1253.7860368663594
10814,27.0,5.62,1.09,1082.0,2.44,33.63,-117.95,1000.1224379232506
10815,27.0,5.21,1.07,513.0,3.0,33.63,-117.95,431.68
10816,10.0,4.28,1.13,1332.0,2.06,33.63,-117.93,1249.761919504644
10817,17.0,4.39,1.01,2688.0,1.75,33.63,-117.95,2605.4311400651463
10818,19.0,4.03,1.07,1118.0,2.84,33.65,-117.91,1036.5775634517768
10819,5.0,3.89,1.18,497.0,2.04,33.64,-117.92,414.7568852459017
10820,15.0,3.09,1.12,1330.0,3.14,33.65,-117.92,1248.8667924528302
10821,29.0,3.46,1.04,1198.0,3.31,33.65,-117.93,1117.029392265193
10822,24.0,3.25,1.08,814.0,1.77,33.65,-117.91,731.5134204793028
10823,28.0,2.56,1.0,807.0,1.9,33.65,-117.92,724.6288235294118
10824,25.0,3.55,0.99,1314.0,2.78,33.65,-117.92,1232.5080126849894
10825,20.0,3.86,1.09,856.0,2.38,33.65,-117.92,774.1077777777778
10826,27.0,3.41,1.08,1063.0,2.83,33.65,-117.93,981.5471276595744
10827,28.0,6.07,1.07,1397.0,2.49,33.68,-117.92,1315.254642857143
10828,27.0,7.3,0.98,1391.0,2.89,33.67,-117.93,1309.631891891892
10829,26.0,7.9,0.97,925.0,2.86,33.67,-117.94,843.5937770897833
10830,16.0,5.1,1.09,963.0,2.34,33.66,-117.94,881.0630656934306
10831,15.0,4.81,1.06,1015.0,2.42,33.65,-117.94,933.1324343675418
10832,34.0,4.99,0.99,1559.0,3.63,33.65,-117.93,1478.3540326340326
10833,19.0,6.14,1.04,1156.0,2.73,33.69,-117.93,1074.4864150943397
10834,26.0,6.02,1.01,1258.0,2.68,33.69,-117.93,1176.442302771855
10835,25.0,4.71,1.06,1024.0,2.39,33.68,-117.92,942.152523364486
10836,33.0,6.21,1.01,1197.0,2.79,33.68,-117.93,1115.5402097902097
10837,26.0,8.04,1.04,1504.0,2.89,33.68,-117.94,1422.6323076923077
10838,14.0,3.92,1.06,3148.0,1.98,33.67,-117.92,3065.7311202013843
10839,18.0,8.3,1.02,702.0,2.85,33.66,-117.93,620.5836585365854
10840,26.0,3.95,1.05,4738.0,3.21,33.65,-117.93,4656.927853757617
10841,30.0,6.39,1.01,1289.0,3.05,33.69,-117.91,1207.827281323877
10842,16.0,3.76,1.08,5014.0,2.37,33.67,-117.91,4932.129565217391
10843,25.0,6.2,1.02,3903.0,3.43,33.68,-117.9,3822.206690079017
10844,26.0,6.4,1.0,1333.0,3.4,33.67,-117.9,1252.1705102040817
10845,26.0,5.92,1.03,1452.0,2.96,33.68,-117.89,1370.7472301425662
10846,25.0,6.87,1.05,311.0,3.34,33.67,-117.9,230.11408602150536
10847,32.0,5.37,0.99,1475.0,2.59,33.67,-117.91,1393.352267135325
10848,26.0,5.16,1.19,2681.0,2.4,33.66,-117.91,2599.152329749104
10849,14.0,3.7,1.08,1584.0,2.25,33.65,-117.91,1501.99320056899
10850,21.0,3.94,1.16,1099.0,2.53,33.66,-117.91,1017.282258064516
10851,22.0,3.8,1.0,1952.0,2.08,33.66,-117.9,1869.8410234541575
10852,4.0,5.43,1.08,623.0,7.42,33.66,-117.9,546.1766666666666
10853,13.0,6.29,1.06,4071.0,2.57,33.69,-117.9,3989.363324905183
10854,4.0,3.57,1.17,983.0,1.5,33.69,-117.87,900.3207633587785
10855,8.0,3.85,1.15,2389.0,1.74,33.68,-117.89,2306.5325237053244
10856,20.0,5.33,0.98,2734.0,2.73,33.69,-117.88,2652.544
10857,21.0,4.49,1.01,2246.0,5.62,33.71,-117.86,2167.465
10858,36.0,5.16,1.14,208.0,5.62,33.71,-117.86,129.4716216216216
10859,16.0,5.47,1.1,1924.0,3.1,33.71,-117.87,1842.938228663446
10860,13.0,3.18,0.99,817.0,2.39,33.71,-117.87,735.228888888889
10861,17.0,5.2,0.98,1916.0,3.1,33.7,-117.87,1834.9303236245955
10862,21.0,5.81,1.04,2266.0,3.61,33.7,-117.87,2185.438280254777
10863,27.0,5.52,1.03,1703.0,5.89,33.71,-117.88,1624.722733564014
10864,30.0,4.71,0.97,1914.0,5.19,33.71,-117.88,1835.016991869919
10865,20.0,4.23,1.24,1403.0,3.41,33.71,-117.88,1322.2436253041362
10866,18.0,5.27,0.92,1464.0,3.61,33.7,-117.88,1383.434814814815
10867,17.0,3.83,1.15,2966.0,2.22,33.7,-117.88,2884.035085884989
10868,24.0,7.22,1.19,249.0,3.36,33.7,-117.88,168.18486486486486
10869,16.0,4.44,1.06,835.0,2.46,33.7,-117.88,753.2831268436579
10870,36.0,3.85,1.02,577.0,5.02,33.72,-117.9,497.8373913043478
10871,32.0,4.72,0.98,2839.0,5.5,33.72,-117.91,2760.311937984496
10872,33.0,4.81,1.03,3150.0,5.8,33.72,-117.9,3071.621104972376
10873,31.0,3.89,1.02,1690.0,5.61,33.73,-117.9,1611.4446179401994
10874,25.0,5.11,1.0,3872.0,4.56,33.72,-117.89,3792.385294117647
10875,23.0,4.59,1.07,2493.0,4.97,33.72,-117.89,2413.796135458167
10876,32.0,5.86,1.07,1786.0,5.38,33.73,-117.88,1707.229518072289
10877,38.0,5.4,1.14,1236.0,4.7,33.72,-117.88,1156.539619771863
10878,36.0,5.81,1.07,1593.0,4.84,33.72,-117.88,1513.6819452887537
10879,16.0,6.36,0.95,2592.0,3.92,33.71,-117.9,2511.725407854985
10880,23.0,5.41,0.99,1092.0,4.15,33.71,-117.89,1011.9720912547529
10881,24.0,5.8,1.07,2663.0,3.54,33.71,-117.89,2582.3565205843297
10882,16.0,5.46,0.9,1324.0,3.77,33.71,-117.9,1243.5820797720796
10883,16.0,6.66,0.94,926.0,3.87,33.71,-117.89,845.6944769874476
10884,15.0,8.17,1.08,287.0,4.35,33.71,-117.9,207.15848484848485
10885,15.0,5.15,1.09,1510.0,2.43,33.7,-117.92,1428.207652733119
10886,16.0,4.35,1.1,1719.0,2.4,33.71,-117.91,1637.2041958041957
10887,13.0,3.54,1.09,838.0,1.6,33.7,-117.89,755.4061904761904
10888,12.0,4.75,1.12,2153.0,2.18,33.7,-117.9,2070.976946410516
10889,15.0,3.61,1.08,982.0,1.55,33.7,-117.9,899.3488958990536
10890,31.0,4.31,1.03,1369.0,5.29,33.73,-117.86,1290.155714285714
10891,31.0,3.9,0.97,1602.0,5.24,33.72,-117.86,1523.095294117647
10892,39.0,5.12,1.08,2789.0,4.51,33.72,-117.87,2709.3556542810984
10893,37.0,4.38,0.98,2445.0,4.83,33.72,-117.87,2365.6820158102764
10894,37.0,3.58,1.07,2089.0,5.24,33.72,-117.86,2010.095588972431
10895,32.0,4.22,0.98,1909.0,5.52,33.72,-117.86,1830.3773410404624
10896,28.0,2.52,0.96,3328.0,5.59,33.73,-117.85,3249.4732773109245
10897,20.0,3.84,1.09,1534.0,2.29,33.73,-117.84,1452.1829745889386
10898,22.0,3.64,1.08,4715.0,2.83,33.74,-117.84,4633.73013205282
10899,24.0,4.1,0.95,910.0,2.13,33.74,-117.84,828.0311475409836
10900,25.0,3.42,1.08,1426.0,2.68,33.74,-117.84,1344.5804511278195
10901,23.0,3.75,1.08,958.0,1.98,33.74,-117.83,875.8852577319587
10902,5.0,3.67,0.96,207.0,4.06,33.75,-117.86,126.94882352941175
10903,31.0,3.76,1.1,1810.0,3.87,33.75,-117.86,1729.7575213675216
10904,6.0,2.49,0.95,3157.0,5.02,33.75,-117.86,3077.909077901431
10905,15.0,3.35,1.17,1326.0,5.22,33.76,-117.86,1247.120472440945
10906,19.0,3.8,1.09,1214.0,3.7,33.74,-117.85,1133.5912195121953
10907,27.0,3.79,1.04,2936.0,4.82,33.75,-117.85,2856.721018062397
10908,9.0,3.18,1.04,1257.0,7.62,33.74,-117.86,1180.4981818181818
10909,32.0,4.67,1.02,926.0,6.26,33.74,-117.86,848.1367567567568
10910,26.0,2.63,1.02,5756.0,5.86,33.74,-117.85,5677.74554425229
10911,23.0,4.24,1.12,647.0,6.74,33.73,-117.86,569.6095833333334
10912,30.0,4.8,1.04,3249.0,5.89,33.73,-117.86,3170.7558695652174
10913,26.0,3.68,0.98,2776.0,6.0,33.73,-117.86,2697.8656803455724
10914,31.0,3.71,1.03,3289.0,5.21,33.74,-117.87,3210.08236133122
10915,45.0,4.54,1.01,1970.0,3.95,33.73,-117.87,1889.8078957915832
10916,52.0,4.63,1.01,2165.0,4.16,33.74,-117.87,2085.02547024952
10917,38.0,4.03,1.07,3242.0,5.41,33.74,-117.86,3163.2923539232056
10918,38.0,4.53,1.01,2451.0,4.86,33.73,-117.86,2371.7330952380958
10919,34.0,3.61,1.01,2984.0,4.77,33.74,-117.86,2904.6544
10920,33.0,3.77,1.08,2175.0,6.27,33.73,-117.89,2097.1080115273776
10921,32.0,3.43,0.98,5116.0,5.99,33.73,-117.9,5037.820632318501
10922,30.0,4.58,1.06,1048.0,6.43,33.73,-117.9,970.2594478527608
10923,33.0,3.89,1.01,3232.0,5.49,33.73,-117.88,3153.3372665534803
10924,36.0,5.2,1.05,2594.0,5.46,33.73,-117.88,2515.311052631579
10925,31.0,4.0,0.93,1476.0,4.9,33.75,-117.89,1396.7636544850498
10926,32.0,4.5,1.05,2145.0,6.18,33.74,-117.89,2067.031556195965
10927,34.0,5.33,1.07,2083.0,6.31,33.74,-117.89,2005.162121212121
10928,28.0,4.84,1.05,1575.0,5.67,33.75,-117.9,1496.5154676258992
10929,19.0,4.75,1.15,1032.0,3.13,33.74,-117.9,950.9672727272728
10930,18.0,4.26,1.0,1915.0,4.33,33.74,-117.9,1835.1725791855204
